gameId,gameDate,homeTeam,homeExpectedMinutesTotal,homeFinishing,homeShooting,homePlaymaking,homeDefense,homeRebounding,homePhysical,isHome_x,awayTeam,awayExpectedMinutesTotal,awayFinishing,awayShooting,awayPlaymaking,awayDefense,awayRebounding,awayPhysical,isHome_y,finishingDiff,shootingDiff,playmakingDiff,defenseDiff,reboundingDiff,physicalDiff,homeScore,awayScore,homePointDiff,homeWin,season
0022500344,2025-12-05,TOR,234.29833333333335,52.80810682183031,49.06324580521986,58.39473793539401,50.395608806642834,51.07049893630625,48.5853861529816,True,CHA,262.765,46.74144272951576,52.64930638373082,42.89509844981458,32.20391266382932,51.24537558887851,54.98879226685441,False,6.0666640923145465,-3.58606057851096,15.49963948557943,18.191696142813512,-0.1748766525722587,-6.403406113872812,86,111,-25,0,2025-26
0022500345,2025-12-05,CHI,228.01666666666665,53.87136285519719,55.81453364141435,58.87439806342061,44.20088663350656,51.140944549100034,44.107136905196995,True,IND,238.00666666666663,53.87268921818735,48.16839399849825,47.46077240236652,47.19049965134885,51.47597163570591,48.95602574157587,False,-0.0013263629901558716,7.646139642916097,11.413625661054084,-2.989613017842288,-0.33502708660587643,-4.848888836378876,105,120,-15,0,2025-26
0022500346,2025-12-05,HOU,229.595,53.45679404226431,50.44051107775881,44.65861953170015,65.52926877434798,54.004490520699974,54.878419245482995,True,PHX,248.44333333333333,44.250074627907374,57.81804509725655,49.75797430424396,46.67592076852219,51.96714435172336,52.09895080031664,False,9.20671941435694,-7.3775340194977375,-5.099354772543812,18.853348005825794,2.0373461689766117,2.7794684451663514,117,98,19,1,2025-26
0022500347,2025-12-05,MEM,244.21458333333337,53.5869595858965,55.01510504115783,52.88667985174036,50.57982966599809,55.05598761594252,59.569480903918176,True,LAC,230.46333333333337,54.55386488263332,55.70969622751061,48.55270054671956,56.19353431459665,55.72189498488171,57.610633651050776,False,-0.9669052967368188,-0.6945911863527812,4.333979305020804,-5.6137046485985564,-0.6659073689391874,1.9588472528674004,107,98,9,1,2025-26
0022500348,2025-12-05,MIL,254.09833333333333,42.88812322759211,59.90069238007971,49.32969378266796,47.66301417789605,42.79180701441412,50.299542171993785,True,PHI,260.095,51.664888599088606,47.25291755128433,51.20948829163766,46.93970348610247,47.52106528056062,57.366202092825056,False,-8.776765371496495,12.647774828795384,-1.8797945089697023,0.7233106917935856,-4.729258266146502,-7.06665992083127,101,116,-15,0,2025-26
0022500349,2025-12-05,OKC,232.34,58.530337063448094,58.25306574566433,62.79587533741658,72.78279110514133,48.62721360799245,53.09118317982267,True,DAL,231.46333333333337,54.99381950522037,45.63653987392191,55.88213970700776,47.86727881446104,43.34930813031187,41.88999265542418,False,3.5365175582277217,12.616525871742418,6.913735630408823,24.91551229068029,5.277905477680584,11.201190524398491,132,111,21,1,2025-26
0022500350,2025-12-06,BKN,260.24666666666667,46.87355232768679,50.36116147433083,49.755497677195365,36.6490837946284,55.29576853224331,47.35358890283577,True,NOP,243.815,46.82262954432042,39.7274221004055,52.87062513155555,34.21339895996654,51.29086575359236,45.034031950454235,False,0.05092278336636724,10.63373937392533,-3.1151274543601843,2.4356848346618634,4.004902778650951,2.3195569523815323,119,101,18,1,2025-26
0022500351,2025-12-06,WAS,171.22375,44.71735738164465,46.24803374477408,48.32043159228851,33.50370360630373,48.31733151642134,45.541373738553595,True,ATL,274.7,55.99191438869952,52.91260918600774,60.7183411714787,53.971498521803404,48.52037208635316,54.332276422764224,False,-11.274557007054867,-6.664575441233666,-12.397909579190191,-20.467794915499674,-0.2030405699318223,-8.790902684210629,116,131,-15,0,2025-26
0022500352,2025-12-06,CLE,251.88333333333333,58.54473506027322,57.60149826155136,57.39502342633546,56.737986900200305,51.68914875363173,40.10287236154304,True,GSW,183.31,47.12622063572554,57.58136343042046,54.98356179511395,60.72544408544559,54.11974902177633,53.40689996908697,False,11.41851442454768,0.020134831130903308,2.4114616312215134,-3.987457185245283,-2.4306002681446017,-13.30402760754393,94,99,-5,0,2025-26
0022500353,2025-12-06,DET,250.89,58.00327595124991,46.60037221773479,56.192649702772414,56.076584782417015,49.83656195308339,52.4966764983326,True,MIL,220.43666666666667,44.79623304501671,54.2468170473288,46.773667328101425,49.03199408955503,49.605596020845674,50.78197668264506,False,13.207042906233198,-7.64644482959401,9.418982374670989,7.044590692861988,0.23096593223771578,1.7146998156875384,124,112,12,1,2025-26
0022500354,2025-12-06,MIA,259.4766666666667,54.72595991582124,53.750498707339865,55.70072729328981,54.13568088098071,46.742016893268854,49.12790552779312,True,SAC,228.8033333333333,52.05915064015543,47.775296230740345,50.74536580499672,38.56927338351979,48.102154275009234,56.82729636805991,False,2.6668092756658126,5.97520247659952,4.955361488293086,15.566407497460915,-1.3601373817403797,-7.699390840266794,111,127,-16,0,2025-26
0022500355,2025-12-06,MIN,252.2483333333333,53.50371511149127,60.11925446783304,53.63465001077324,54.39056700828129,52.39177350632704,53.15313348618095,True,LAC,252.3733333333333,51.841272271898774,56.63633645394782,48.19086537818294,55.117498562134976,55.367789136944786,59.86268689243448,False,1.6624428395924937,3.482918013885218,5.443784632590301,-0.7269315538536887,-2.976015630617745,-6.709553406253534,109,106,3,1,2025-26
0022500356,2025-12-06,DAL,236.39166666666668,56.623162076933184,43.10611135236581,53.328356555930405,47.41478354329775,49.826243562462146,38.55547220361688,True,HOU,203.70166666666668,53.55331351608971,54.44847050983606,46.16835859105344,62.98366836974155,50.37203052815652,53.688356338108825,False,3.069848560843475,-11.342359157470256,7.159997964876965,-15.5688848264438,-0.5457869656943757,-15.132884134491945,122,109,13,1,2025-26
0022500357,2025-12-07,NYK,245.03333333333333,56.17022468431358,55.22430023105665,62.77382544642439,47.6666992351174,38.14531829773226,53.01274996599102,True,ORL,273.15333333333336,54.16393414058161,45.5374707180114,59.04410282986724,59.78602234081384,52.07565287233352,70.61435274449026,False,2.0062905437319714,9.686829513045254,3.7297226165571473,-12.119323105696438,-13.930334574601261,-17.60160277849924,106,100,6,1,2025-26
0022500358,2025-12-07,TOR,257.57166666666666,53.112647121676375,48.41497535423213,55.79249025778614,51.61619056978653,49.77011315093588,49.92374355357409,True,BOS,247.14666666666668,58.098013214475806,62.56460161387591,54.76443185439388,54.09023533717871,47.226678837001074,52.88605079305136,False,-4.985366092799431,-14.149626259643775,1.028058403392265,-2.4740447673921793,2.543434313934803,-2.962307239477269,113,121,-8,0,2025-26
0022500359,2025-12-07,CHA,239.25,48.33122727026837,57.44182500008695,41.37291231162784,34.291044181575714,44.17689795651312,50.87850714036921,True,DEN,236.6377777777778,59.90252399294823,60.26023798043062,56.485801623195314,40.06593015504136,43.922563019260984,52.763113337778314,False,-11.571296722679861,-2.818412980343666,-15.112889311567471,-5.7748859734656435,0.25433493725213907,-1.8846061974091057,106,115,-9,0,2025-26
0022500360,2025-12-07,MEM,247.41259259259257,56.013482039400586,55.612964584083045,51.76197627660796,52.658706932846734,55.193543599766095,60.0697980132153,True,POR,261.90166666666664,48.50954238940744,40.775452400006785,42.36289928775985,47.59060176135583,49.1913897154194,59.562995653585,False,7.503939649993143,14.83751218407626,9.399076988848108,5.068105171490906,6.002153884346697,0.5068023596302993,119,96,23,1,2025-26
0022500361,2025-12-07,CHI,236.93555555555557,54.8012105870556,58.10302120538858,56.92099297139099,42.753996173050815,49.099744779373175,47.539018814304875,True,GSW,240.78880952380953,53.00295400612915,58.87468094760196,58.6564358402252,62.51216162820727,47.522933358779525,50.61422932366142,False,1.7982565809264486,-0.7716597422133802,-1.7354428688342125,-19.75816545515645,1.5768114205936499,-3.0752105093565447,91,123,-32,0,2025-26
0022500362,2025-12-07,PHI,282.82166666666666,53.86587160469116,48.160079832123,51.38935803364132,49.92522049812868,50.14444023759123,59.433836398672895,True,LAL,256.60166666666663,64.3716142642918,55.6266388721125,51.901738864906726,42.40280589103771,52.01983813006243,67.67185261202513,False,-10.505742659600635,-7.466559039989498,-0.5123808312654035,7.5224146070909725,-1.8753978924711987,-8.238016213352239,108,112,-4,0,2025-26
0022500363,2025-12-07,UTA,234.425,46.63053228625461,45.782721939964574,52.03211398929405,32.04084324503099,48.45406819043736,54.03765170097046,True,OKC,220.89166666666668,55.96472097216152,60.75371937786841,58.212095901007544,69.8079014674952,48.54857541018561,48.14915003583959,False,-9.33418868590691,-14.970997437903833,-6.179981911713497,-37.76705822246421,-0.09450721974825171,5.8885016651308675,101,131,-30,0,2025-26
0022500364,2025-12-08,IND,242.6725,57.32386637769696,54.79588696556296,50.40172785546912,54.705313144945,49.104882437578766,48.887959424052305,True,SAC,230.86833333333337,55.63657721572902,52.11922470933315,53.33777452310616,43.03875314934197,46.76672670569805,57.33905111860296,False,1.6872891619679393,2.676662256229804,-2.9360466676370436,11.66655999560303,2.3381557318807182,-8.451091694550655,116,105,11,1,2025-26
0022500365,2025-12-08,MIN,250.77833333333336,56.66636704393654,62.36453526998664,56.46031019733247,60.607864182844075,52.13110848225856,53.42463928967813,True,PHX,246.66499999999996,46.11794716518355,58.44283973419086,52.5607037275996,52.10089003979758,51.9061095851999,51.86016864978818,False,10.548419878752988,3.9216955357957772,3.8996064697328663,8.506974143046499,0.22499889705866138,1.5644706398899544,105,108,-3,0,2025-26
0022500366,2025-12-08,NOP,273.06,47.826103161087914,44.0849669830869,56.37882094718213,37.87130270514417,48.67768339986328,42.969460924338975,True,SAS,276.1,60.49504029337197,50.99789715361553,59.86951391308567,45.46126629844259,49.64583069238199,52.12372751418568,False,-12.668937132284057,-6.912930170528632,-3.4906929659035413,-7.589963593298421,-0.9681472925187151,-9.154266589846706,132,135,-3,0,2025-26
0022501201,2025-12-09,ORL,243.41166666666663,54.58841428727836,47.56949710729095,55.682666601100394,56.929322254292984,54.53108121482686,68.19887365026327,True,MIA,255.93208333333337,56.373593012982205,56.79840241892847,53.273338624943946,52.273679821839565,49.0772865729796,48.644974822421965,False,-1.7851787257038438,-9.228905311637519,2.4093279761564474,4.655642432453419,5.45379464184726,19.5538988278413,117,108,9,1,2025-26
0022501202,2025-12-09,TOR,224.4825,52.5373211547802,48.54462342703737,49.54023344601674,48.76868481008002,55.46315313098915,53.401093626451946,True,NYK,253.60111111111112,63.22296819223971,56.435353391001215,55.92310341023105,42.774800241053015,51.91875792374168,57.78008837150205,False,-10.68564703745951,-7.890729963963842,-6.382869964214308,5.993884569027003,3.5443952072474687,-4.378994745050107,101,117,-16,0,2025-26
0022501203,2025-12-10,OKC,263.12666666666667,54.35077660662273,59.00703591471644,62.04152458796179,72.11704600266653,46.225974696167086,53.560695735893994,True,PHX,244.9,43.86680483113374,57.06244815622344,50.032239445698536,47.27599122732678,52.316602078630474,52.52366612222675,False,10.483971775488989,1.9445877584930003,12.009285142263252,24.84105477533975,-6.0906273824633885,1.0370296136672437,138,89,49,1,2025-26
0022501204,2025-12-10,LAL,266.5883333333333,62.22258448796694,55.04102502279856,52.93777983603439,43.929182499245954,49.53704443133001,66.725947622114,True,SAS,277.8666666666667,56.87034639481404,49.385246515787536,57.71734158276899,38.92525825698041,46.125953468475,51.25640475047985,False,5.352238093152899,5.655778507011021,-4.7795617467346005,5.003924242265541,3.4110909628550132,15.469542871634154,119,132,-13,0,2025-26
0022501205,2025-12-11,HOU,257.28333333333336,56.52991991879301,48.17121230864543,52.567200950182105,64.7604406510395,58.33955299680317,53.90723003174192,True,LAC,254.89333333333337,53.47957309130134,56.423976583996144,52.59553872652359,56.57489699352632,54.22159329545045,59.765251477742325,False,3.0503468274916727,-8.252764275350714,-0.028337776341487597,8.185543657513179,4.117959701352724,-5.858021446000407,115,113,2,1,2025-26
0022501206,2025-12-11,MIL,219.73333333333335,46.94375611214535,55.932783447286155,50.8770438866764,49.514883442124614,48.47858650379395,51.0674036711165,True,BOS,250.22833333333335,57.94522006470336,62.8203215237552,58.97492426173092,53.8887065670959,47.58380678979865,52.61957279018496,False,-11.001463952558012,-6.887538076469042,-8.097880375054523,-4.373823124971288,0.8947797139952982,-1.5521691190684592,116,101,15,1,2025-26
0022501207,2025-12-11,NOP,296.6116666666667,49.58665266894413,46.52487302274389,59.14556347606933,33.5764021048737,43.45918718104223,43.45035427916411,True,POR,260.2677777777778,48.02330739940356,43.254293095692866,47.391581146013294,47.53628844958161,49.337753462194335,59.101220324366786,False,1.5633452695405694,3.270579927051024,11.753982330056033,-13.959886344707911,-5.878566281152104,-15.650866045202676,143,120,23,1,2025-26
0022501208,2025-12-11,SAC,202.24666666666667,51.735634511479624,44.39759218140178,53.30846056643319,43.60978343277187,52.90135871765421,56.34550631242377,True,DEN,239.35,60.477766104667246,60.94618880142345,60.10001061396731,39.613533957596864,44.33795142318428,52.584786574751064,False,-8.742131593187622,-16.548596620021677,-6.791550047534116,3.9962494751750057,8.563407294469933,3.7607197376727086,105,136,-31,0,2025-26
0022501209,2025-12-12,CHA,228.03833333333336,47.248687695890624,48.88451539728583,37.854258898992185,39.89177476630811,54.21166334456271,55.92517047572411,True,CHI,260.12,54.51331502459189,56.70981956573259,56.13599174489121,46.28542499983798,52.60117217488185,43.01383464042237,False,-7.264627328701266,-7.825304168446756,-18.281732845899022,-6.393650233529868,1.6104911696808557,12.911335835301742,126,129,-3,0,2025-26
0022501210,2025-12-12,DET,270.12,58.05872401793821,47.28494915615987,54.79748687766611,58.79149567696037,51.90760045343832,53.65193370847524,True,ATL,269.07666666666665,55.55597681706017,52.10240771898378,60.195364246845415,57.016163975542305,48.696544170279495,54.71529118095215,False,2.5027472008780407,-4.817458562823909,-5.397877369179305,1.775331701418068,3.2110562831588254,-1.063357472476909,142,115,27,1,2025-26
0022501211,2025-12-12,PHI,240.15833333333333,49.1100797055444,45.78478035288725,47.048249017624485,50.4692687574808,57.59686038864048,62.76815642458101,True,IND,270.9233333333333,55.2364423475205,54.01381211476213,48.57285256515026,56.07520273722656,48.04771189032992,46.90255115223249,False,-6.126362641976101,-8.229031761874879,-1.5246035475257713,-5.605933979745764,9.549148498310558,15.865605272348517,115,105,10,1,2025-26
0022501212,2025-12-12,WAS,200.170582010582,44.206789909440275,48.097385188979146,42.815686335276006,32.19407803074655,45.53890089176753,47.54823785215996,True,CLE,250.57833333333332,57.55426782300339,57.03473735896234,56.95266805466667,58.0428415445679,50.91116324848212,40.804062601847725,False,-13.347477913563118,-8.937352169983193,-14.136981719390661,-25.848763513821346,-5.372262356714586,6.744175250312232,126,130,-4,0,2025-26
0022501213,2025-12-12,MEM,253.185,53.9754195918459,49.92283120060989,56.39538405964187,54.02959665508926,50.35806828665635,49.054784709468045,True,UTA,257.1983333333333,49.07985036198672,50.46899130876222,50.59560327177111,29.32399918276465,50.638380208543985,55.61475450203799,False,4.895569229859177,-0.5461601081523284,5.799780787870759,24.70559747232461,-0.28031192188763754,-6.5599697925699445,126,130,-4,0,2025-26
0022501214,2025-12-12,DAL,241.89333333333337,54.59840424891019,46.42703921160533,50.67269186834056,48.44793115961311,48.64394845833064,42.8841314353434,True,BKN,250.72375,46.946804073741085,51.08731049310916,49.2494919075311,37.346417991561935,56.48616183352261,46.320071559501905,False,7.651600175169108,-4.6602712815038245,1.4231999608094554,11.101513168051177,-7.842213375191967,-3.435940124158506,119,111,8,1,2025-26
0022501215,2025-12-12,GSW,272.93791666666664,53.48159232794225,60.99295328520576,60.54111606095877,63.00489641615516,48.17943270785427,47.47400629874621,True,MIN,192.50833333333333,54.55628071172446,54.716275398781285,50.55078325811479,57.68553881580486,58.38570828650002,53.014142244924464,False,-1.0746883837822097,6.276677886424473,9.99033280284398,5.319357600350301,-10.206275578645752,-5.540135946178253,120,127,-7,0,2025-26
0022501229,2025-12-13,ORL,256.13,48.51336087616492,45.11600188096499,51.918752787706055,53.2388772746794,52.12550030820049,66.16235830763024,True,NYK,248.985,61.515839763987245,57.176811217958274,53.68003609807334,41.445484424338574,46.822806655627915,57.16720083539169,False,-13.002478887822328,-12.060809336993287,-1.7612833103672827,11.79339285034083,5.302693652572579,8.995157472238553,120,132,-12,0,2025-26
0022501230,2025-12-13,OKC,278.7966666666667,55.31405151359358,59.35961364344954,58.348436842751696,72.28817678573175,48.78853003546627,55.766865935747674,True,SAS,306.49666666666667,59.47504051158795,51.34552301099517,51.13047796258598,39.855886514164474,48.6428766341816,52.77663106722205,False,-4.160988997994366,8.01409063245437,7.2179588801657175,32.432290271567275,0.14565340128467597,2.9902348685256257,109,111,-2,0,2025-26
0022501216,2025-12-14,IND,249.2055555555556,56.53884419703372,53.71475145257635,51.64274708655713,56.96345274984952,46.85254692826038,46.07417036359988,True,WAS,228.325,48.548356758614126,51.020385779601696,48.63595383376561,33.01482393428993,46.677457874107915,47.47326106792218,False,7.990487438419592,2.694365672974655,3.0067932527915175,23.948628815559594,0.17508905415246545,-1.3990907043222975,89,108,-19,0,2025-26
0022501217,2025-12-14,ATL,268.22833333333335,57.16048591654634,52.79903765406508,60.9697496473508,59.356969406450055,49.227037636451286,55.40228350224,True,PHI,238.975,51.70445933981256,47.62794609745793,49.45062294117831,53.44867910631193,55.930205986441074,62.441634062140395,False,5.456026576733784,5.171091556607152,11.519126706172493,5.908290300138127,-6.703168349989788,-7.039350559900392,120,117,3,1,2025-26
0022501218,2025-12-14,CLE,235.99,58.07284947653494,56.142096638675376,58.767856248833105,58.21207078844804,49.67361697495105,41.048220263570485,True,CHA,228.29166666666669,48.80787004927906,49.68453918942963,40.912094938554574,40.12768610971381,54.13083338155885,55.69717831721117,False,9.26497942725588,6.457557449245748,17.85576131027853,18.08438467873423,-4.457216406607799,-14.648958053640683,111,119,-8,0,2025-26
0022501219,2025-12-14,BKN,250.79185185185185,47.862609246564226,51.93698999874472,51.1691412244511,38.94468242197848,56.85657621471259,47.00271347937939,True,MIL,218.905,45.75504446280387,54.6878267916675,48.389930904298446,51.769015144298216,49.27987342023668,51.41088676214187,False,2.1075647837603526,-2.750836792922776,2.7792103201526572,-12.824332722319738,7.576702794475906,-4.408173282762483,127,82,45,1,2025-26
0022501220,2025-12-14,MIN,195.23166666666668,55.60538459728582,54.53406517343664,53.00826661298606,59.05054053980897,57.75927577389297,52.775873108016974,True,SAC,255.88833333333335,49.01543117845643,45.71052549803006,54.527443702582005,39.64036110136329,42.76841301933499,53.26572723779252,False,6.5899534188293885,8.823539675406579,-1.5191770895959422,19.41017943844568,14.99086275455798,-0.4898541297755443,117,103,14,1,2025-26
0022501221,2025-12-14,POR,244.90666666666667,48.702392100923134,42.958811214554274,42.34602455890242,47.4310774438047,52.6691766101704,59.97936084494774,True,GSW,285.99611111111113,52.29639903095314,59.27743895017452,63.637451507011505,64.91210679850337,48.65341627013424,48.11954999388103,False,-3.5940069300300053,-16.318627735620247,-21.291426948109084,-17.48102935469867,4.0157603400361666,11.859810851066712,136,131,5,1,2025-26
0022501223,2025-12-14,CHI,282.53,55.19391206459405,55.56489968348452,58.140662662961205,49.290406745783386,50.07871946255654,41.66667374556095,True,NOP,322.34166666666664,51.483256353878915,44.31979834876898,57.591574849542184,36.79369123682706,47.68111854247469,44.741257981954966,False,3.7106557107151374,11.245101334715542,0.5490878134190211,12.496715508956328,2.3976009200818496,-3.074584236394017,104,114,-10,0,2025-26
0022501228,2025-12-14,PHX,279.00166666666667,46.29419863884603,55.672805971433384,54.50179476729118,46.91438332463264,49.27529645843827,55.11518688657774,True,LAL,228.47,59.28234533647478,52.42804743496744,51.26874979403497,47.33434145345086,52.05793399072871,66.08581505959937,False,-12.988146697628757,3.2447585364659446,3.233044973256213,-0.41995812881822303,-2.782637532290444,-10.97062817302163,114,116,-2,0,2025-26
0022501222,2025-12-15,BOS,253.10375,55.607756345391905,62.00754620532737,55.37396346552955,52.5633959121911,49.05038572111488,53.17578002433126,True,DET,263.485,58.74269439254985,47.97335027736083,56.717103764650126,56.69361018374895,52.19369766949236,53.89296607650024,False,-3.134938047157945,14.034195927966543,-1.3431402991205772,-4.130214271557854,-3.1433119483774803,-0.7171860521689766,105,112,-7,0,2025-26
0022501224,2025-12-15,UTA,238.60166666666663,45.89024404933227,49.927844617798854,49.86296458044611,25.53897772823032,46.521574987953386,52.885512115729846,True,DAL,239.08666666666667,55.727113362948806,48.614859667755546,49.73947453656416,45.17684809273084,47.582164716514136,43.37168111981708,False,-9.836869313616539,1.3129849500433082,0.12349004388195084,-19.63787036450052,-1.0605897285607497,9.513830995912762,140,133,7,1,2025-26
0022501225,2025-12-15,DEN,246.155,57.605541469267145,60.36285834028504,57.6385881812578,37.38341092831902,44.227946019757624,53.12897429126634,True,HOU,258.4533333333333,54.646872440863646,46.57894795362657,49.897386415286206,65.64307643937204,58.969636608729985,53.96335831097813,False,2.9586690284034987,13.78391038665847,7.741201765971596,-28.259665511053015,-14.74169058897236,-0.8343840197117913,128,125,3,1,2025-26
0022501226,2025-12-15,LAC,229.235,54.53650356054175,53.0526842015428,50.21153204933373,53.71787922707886,56.00401243277094,57.73971179502839,True,MEM,253.16833333333332,53.404046263658984,51.43123599465132,58.45188655979909,51.35890102893892,51.30762462517677,49.16087846689621,False,1.1324572968827695,1.6214482068914862,-8.240354510465366,2.358978198139944,4.696387807594171,8.578833328132184,103,121,-18,0,2025-26
0022501227,2025-12-15,MIA,248.25333333333333,53.77853321029699,52.95631430672365,55.21934950391801,55.48258954002198,47.55028518408721,48.57863069982277,True,TOR,250.7216666666667,50.09079957169307,49.17494489545215,57.90275216522925,48.89269458436279,51.80239681871611,50.073670670664015,False,3.6877336386039232,3.7813694112714984,-2.6834026613112414,6.58989495565919,-4.252111634628903,-1.4950399708412476,96,106,-10,0,2025-26
0022500367,2025-12-17,CHI,278.15833333333336,53.5546026943088,53.99037917844412,55.62836226869189,41.647742592648065,50.111884842765406,42.00498636867491,True,CLE,240.67666666666668,56.26733971118467,55.881668271441605,55.9949494250008,52.947748016010415,49.21745446288012,40.94693226043239,False,-2.71273701687587,-1.8912890929974822,-0.3665871563089098,-11.30000542336235,0.8944303798852857,1.0580541082425228,127,111,16,1,2025-26
0022500368,2025-12-17,MIN,200.69,53.1109733052912,54.22154969737954,49.70228190174454,55.81665995371524,55.17569247208243,51.80634975999468,True,MEM,242.905,55.4146965177287,46.47849605536605,46.546807779790456,54.18323407184793,61.11199808910205,60.02583314464503,False,-2.3037232124374967,7.743053642013486,3.155474121954086,1.6334258818673106,-5.93630561701962,-8.219483384650346,110,116,-6,0,2025-26
0022500369,2025-12-18,OKC,260.635,56.56930568991638,64.46210765956008,61.30133532410064,73.55550114576147,44.83690172860373,50.29945709517141,True,LAC,217.33833333333337,51.19452480409983,55.34374870372542,45.9893526037788,54.745548041829565,56.34618384805305,55.59833976212204,False,5.3747808858165556,9.118358955834658,15.311982720321843,18.809953103931903,-11.509282119449324,-5.298882666950625,122,101,21,1,2025-26
0022500370,2025-12-18,SAS,297.48833333333334,60.3126386584924,50.198098683686815,56.562039091827494,46.20346419783933,53.115027665605275,52.75009720269142,True,WAS,273.30916666666667,45.316447460898075,45.933201749530944,44.37753722178932,34.84193927385169,50.773792282157345,49.36936893810733,False,14.996191197594328,4.264896934155871,12.184501870038176,11.361524923987638,2.3412353834479305,3.380728264584093,119,94,25,1,2025-26
0022500371,2025-12-18,CHA,249.06,48.31507271744327,50.91739751025555,45.296923299628936,37.94098407414476,53.3999749230266,56.400029444042936,True,ATL,267.5083333333333,57.303189538580774,53.653132620809515,60.24128687260432,56.79103333350864,50.65919862511869,55.74925017912214,False,-8.988116821137503,-2.735735110553968,-14.944363572975384,-18.850049259363885,2.7407762979079067,0.6507792649207929,133,126,7,1,2025-26
0022500372,2025-12-18,IND,271.63190476190476,54.95598002150237,52.46595165892231,50.8235104220095,52.632036142257434,46.96071691646169,46.63849405796009,True,NYK,165.4788095238095,56.290520043273816,54.229689530319625,61.29184785713542,45.89301015828079,29.688245684497904,51.22437357106578,False,-1.3345400217714456,-1.7637378713973177,-10.468337435125925,6.739025983976646,17.272471231963788,-4.585879513105695,113,114,-1,0,2025-26
0022500373,2025-12-18,BKN,268.2866666666667,49.959095252373785,53.85446074055645,50.47114879162871,37.84530587879928,53.925668306111795,48.57635365156673,True,MIA,222.05796296296296,55.591110209563354,53.97152816824388,53.797014200544794,57.34777822949455,49.37423086411026,45.42267801283115,False,-5.632014957189568,-0.11706742768743084,-3.325865408916087,-19.50247235069527,4.551437442001536,3.153675638735578,95,106,-11,0,2025-26
0022500374,2025-12-18,MIL,225.19833333333332,42.99824967617177,63.39237644598284,49.64463881359443,49.68241714878938,43.187018504035365,49.26284312346895,True,TOR,248.945,52.16137811109326,50.9339554978666,57.8468899056765,52.31637923291702,51.20189037565366,50.25378631156816,False,-9.163128434921497,12.458420948116242,-8.202251092082065,-2.6339620841276385,-8.014871871618297,-0.9909431880992159,105,111,-6,0,2025-26
0022500375,2025-12-18,NOP,312.6666666666667,52.2745687878272,44.98689582744626,56.745071320244605,36.69227546174507,48.070301726525074,44.34459061833689,True,HOU,277.135,55.3971807869343,47.592816135815575,47.851671465781045,65.84530883685628,60.09997081298073,53.81697728543851,False,-3.1226119991071,-2.6059203083693134,8.89339985446356,-29.153033375111207,-12.029669086455655,-9.472386667101624,133,128,5,1,2025-26
0022500376,2025-12-18,DAL,285.855,59.144516583307016,46.8093185002202,52.78803955250205,48.695042502173735,51.06236277118367,43.361813973284825,True,DET,259.38,60.4725156604029,48.324661669384874,56.364700300940214,58.05818670495979,52.5925239557266,54.24445665304444,False,-1.3279990770958818,-1.515343169164673,-3.576660748438165,-9.363144202786053,-1.5301611845429264,-10.882642679759613,116,114,2,1,2025-26
0022500377,2025-12-18,DEN,220.185,59.28400625080823,61.9738554221339,60.66644474196347,39.21925280856407,43.83245931427006,48.79101815897238,True,ORL,205.795,51.55603555409974,45.221896785631046,59.83852599702251,55.254776140548394,56.19475744418042,69.77570802659605,False,7.727970696708489,16.751958636502856,0.8279187449409591,-16.035523331984322,-12.362298129910357,-20.984689867623672,126,115,11,1,2025-26
0022500378,2025-12-18,PHX,248.01333333333335,46.787115198098846,52.928999481784416,53.45153852318031,46.64043872536527,51.84074859472015,56.466426536207734,True,GSW,272.61,54.14404511828352,59.81510135161826,61.87190482639574,64.05884550197855,49.92808107883215,47.51358411894892,False,-7.356929920184676,-6.886101869833844,-8.420366303215431,-17.41840677661328,1.9126675158879962,8.952842417258815,99,98,1,1,2025-26
0022500379,2025-12-18,UTA,226.2516666666667,44.84957511120653,46.140439022163385,54.673203309679565,30.60807903928765,47.72471779643919,54.2811279474921,True,LAL,211.50333333333333,57.0373863184718,55.367595410899185,55.46976967094797,47.31532738116558,47.177642395901366,66.16612346535122,False,-12.18781120726527,-9.2271563887358,-0.796566361268404,-16.707248341877932,0.5470754005378211,-11.884995517859117,135,143,-8,0,2025-26
0022500380,2025-12-18,POR,252.465,48.22788599432654,42.430015496201825,42.52800761541779,46.21309108639037,50.443097723116736,59.12218723387401,True,SAC,224.3564814814815,45.79538923628227,41.310416091752565,54.1449050761418,41.7112757426845,46.15487829683367,51.750376178782936,False,2.432496758044273,1.1195994044492608,-11.616897460724005,4.501815343705871,4.288219426283064,7.371811055091072,134,133,1,1,2025-26
0022500381,2025-12-19,BOS,248.75333333333333,54.41101120522384,59.289757631225115,52.42635007983908,49.07610900942701,49.665569284666205,53.322478760753626,True,MIA,221.88333333333333,50.14467434238543,49.49582045406525,50.49540811718062,54.5351078363254,49.12194289651093,45.51770074363404,False,4.266336862838415,9.793937177159862,1.9309419626584656,-5.458998826898394,0.5436263881552748,7.804778017119588,129,116,13,1,2025-26
0022500382,2025-12-19,NYK,251.3766666666667,60.27141475978317,50.89239966770652,55.00233190348938,42.72331507001445,50.28731162067549,57.3204533701086,True,PHI,251.995,46.79831323783908,47.12158791843461,50.31197925804703,46.28960117016211,47.35377830743996,56.550972572207115,False,13.473101521944088,3.770811749271914,4.690352645442346,-3.566286100147657,2.933533313235529,0.7694807979014868,107,116,-9,0,2025-26
