gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,gameDate,teamId_advanced,teamTricode_advanced,minutes_advanced,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,assistPercentage,assistToTurnover,assistRatio,turnoverRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,offensiveRating,defensiveRating,netRating,possessions,PIE
0022500089,1610612757,Portland,Trail Blazers,POR,blazers,1631104,Blake,Wesley,B. Wesley,blake-wesley,,,,14:56,2,5,0.4,0,1,0.0,3,5,0.6,0,3,3,4,2,0,2,1,7,-2.0,2025-10-22,1610612757,POR,14:56,0.4,0.486,0.231,0.364,2.0,30.8,15.4,0.0,0.176,0.094,124.2,122.9,1.4,33.0,0.117
0022500089,1610612757,Portland,Trail Blazers,POR,blazers,1631200,Kris,Murray,K. Murray,kris-murray,,,,18:33,2,3,0.667,1,2,0.5,2,2,1.0,0,0,0,0,0,0,1,1,7,2.0,2025-10-22,1610612757,POR,18:33,0.833,0.902,0.102,0.0,0.0,0.0,20.0,0.0,0.0,0.0,126.8,119.0,7.8,41.0,0.049
0022500089,1610612757,Portland,Trail Blazers,POR,blazers,1629680,Matisse,Thybulle,M. Thybulle,matisse-thybulle,,,,13:49,0,2,0.0,0,1,0.0,2,2,1.0,0,2,2,2,2,0,0,1,2,-2.0,2025-10-22,1610612757,POR,13:49,0.0,0.347,0.097,0.25,0.0,40.0,0.0,0.0,0.154,0.074,100.0,100.0,0.0,27.0,0.137
0022500089,1610612757,Portland,Trail Blazers,POR,blazers,1630703,Scoot,Henderson,S. Henderson,scoot-henderson,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612757,POR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500089,1610612757,Portland,Trail Blazers,POR,blazers,203081,Damian,Lillard,D. Lillard,damian-lillard,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612757,POR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500089,1610612757,Portland,Trail Blazers,POR,blazers,1641871,Duop,Reath,D. Reath,duop-reath,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612757,POR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500089,1610612757,Portland,Trail Blazers,POR,blazers,1641712,Rayan,Rupert,R. Rupert,rayan-rupert,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612757,POR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500089,1610612757,Portland,Trail Blazers,POR,blazers,1629057,Robert,Williams III,R. Williams III,robert-williams-iii,,DND-Return to Competition Reconditioning,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612757,POR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630183,Jaden,McDaniels,J. McDaniels,jaden-mcdaniels,F,,,28:59,6,12,0.5,3,4,0.75,3,4,0.75,0,5,5,2,1,3,3,4,18,3.0,2025-10-22,1610612750,MIN,28:59,0.625,0.654,0.246,0.105,0.67,10.5,15.8,0.0,0.135,0.077,107.9,104.8,3.1,63.0,0.118
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203944,Julius,Randle,J. Randle,julius-randle,F,,,37:20,7,13,0.538,3,5,0.6,2,4,0.5,1,6,7,6,2,1,0,3,19,6.0,2025-10-22,1610612750,MIN,37:20,0.654,0.644,0.17,0.231,0.0,28.6,0.0,0.029,0.133,0.088,115.0,107.5,7.5,80.0,0.15
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203497,Rudy,Gobert,R. Gobert,rudy-gobert,C,,,31:51,3,4,0.75,0,0,0.0,4,6,0.667,3,3,6,0,0,1,0,6,10,0.0,2025-10-22,1610612750,MIN,31:51,0.75,0.753,0.089,0.0,0.0,0.0,0.0,0.091,0.075,0.082,107.2,105.7,1.5,69.0,0.047
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630162,Anthony,Edwards,A. Edwards,anthony-edwards,G,,,39:15,14,28,0.5,5,10,0.5,8,8,1.0,1,6,7,1,0,1,4,4,41,9.0,2025-10-22,1610612750,MIN,39:15,0.589,0.65,0.347,0.04,0.25,2.9,11.4,0.027,0.15,0.091,123.0,115.3,7.7,87.0,0.153
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1628978,Donte,DiVincenzo,D. DiVincenzo,donte-divincenzo,G,,,20:22,3,6,0.5,1,3,0.333,0,0,0.0,0,4,4,2,2,2,6,1,7,-4.0,2025-10-22,1610612750,MIN,20:22,0.583,0.583,0.24,0.143,0.33,14.3,42.9,0.0,0.148,0.083,102.2,113.3,-11.2,46.0,0.067
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629675,Naz,Reid,N. Reid,naz-reid,,,,19:51,2,4,0.5,0,1,0.0,2,2,1.0,1,2,3,1,1,2,1,2,6,1.0,2025-10-22,1610612750,MIN,19:51,0.5,0.615,0.111,0.063,1.0,14.3,14.3,0.048,0.105,0.075,108.7,116.7,-8.0,46.0,0.089
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630545,Terrence,Shannon Jr.,T. Shannon Jr.,terrence-shannon-jr,,,,25:28,4,7,0.571,2,2,1.0,0,0,0.0,1,4,5,5,1,0,2,3,10,5.0,2025-10-22,1610612750,MIN,25:28,0.714,0.714,0.13,0.238,2.5,35.7,14.3,0.037,0.167,0.098,118.6,118.2,0.5,59.0,0.115
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,201144,Mike,Conley,M. Conley,mike-conley,,,,12:43,1,5,0.2,1,2,0.5,0,0,0.0,1,1,2,0,1,0,1,2,3,-3.0,2025-10-22,1610612750,MIN,12:43,0.3,0.3,0.171,0.0,0.0,0.0,16.7,0.067,0.1,0.08,100.0,123.1,-23.1,29.0,-0.037
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1641740,Jaylen,Clark,J. Clark,jaylen-clark,,,,16:28,1,5,0.2,0,2,0.0,0,0,0.0,2,2,4,3,2,0,1,2,2,-2.0,2025-10-22,1610612750,MIN,16:28,0.2,0.2,0.125,0.273,3.0,33.3,11.1,0.095,0.111,0.103,94.7,102.7,-8.0,38.0,0.066
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630538,Bones,Hyland,B. Hyland,bones-hyland,,,,7:43,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,1,0,0,1,2,2,5.0,2025-10-22,1610612750,MIN,7:43,0.5,0.5,0.176,0.25,1.0,25.0,25.0,0.0,0.2,0.118,113.3,75.0,38.3,15.0,0.05
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1642866,Joan,Beringer,J. Beringer,joan-beringer,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612750,MIN,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1642265,Rob,Dillingham,R. Dillingham,rob-dillingham,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612750,MIN,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,204060,Joe,Ingles,J. Ingles,joe-ingles,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612750,MIN,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630548,Johnny,Juzang,J. Juzang,johnny-juzang,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612750,MIN,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500089,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1631159,Leonard,Miller,L. Miller,leonard-miller,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612750,MIN,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,1642851,Kon,Knueppel,K. Knueppel,kon-knueppel,F,,,25:29,4,6,0.667,3,4,0.75,0,0,0.0,0,5,5,1,0,0,2,3,11,10.0,2025-10-22,1610612766,CHA,25:29,0.917,0.917,0.119,0.048,0.5,11.1,22.2,0.0,0.161,0.091,117.2,98.3,18.9,58.0,0.1
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,1628970,Miles,Bridges,M. Bridges,miles-bridges,F,,,30:51,6,11,0.545,3,6,0.5,3,4,0.75,2,9,11,4,1,0,1,1,18,7.0,2025-10-22,1610612766,CHA,30:51,0.682,0.705,0.177,0.174,4.0,22.2,5.6,0.071,0.243,0.169,120.3,111.8,8.5,69.0,0.19
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,1641750,Ryan,Kalkbrenner,R. Kalkbrenner,ryan-kalkbrenner,C,,,26:46,5,6,0.833,0,0,0.0,0,0,0.0,5,6,11,1,0,2,4,4,10,11.0,2025-10-22,1610612766,CHA,26:46,0.833,0.833,0.147,0.045,0.25,9.1,36.4,0.192,0.176,0.183,129.3,110.3,19.0,58.0,0.099
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,1641706,Brandon,Miller,B. Miller,brandon-miller,G,,,30:30,8,19,0.421,2,9,0.222,7,10,0.7,0,0,0,7,1,1,1,4,25,14.0,2025-10-22,1610612766,CHA,30:30,0.474,0.534,0.329,0.333,7.0,22.6,3.2,0.0,0.0,0.0,128.8,106.0,22.8,66.0,0.11
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,1630163,LaMelo,Ball,L. Ball,lamelo-ball,G,,,33:34,7,15,0.467,4,8,0.5,2,5,0.4,1,1,2,8,0,0,3,3,20,10.0,2025-10-22,1610612766,CHA,33:34,0.6,0.581,0.233,0.308,2.67,28.6,10.7,0.032,0.024,0.028,122.7,107.9,14.8,75.0,0.089
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,1629012,Collin,Sexton,C. Sexton,collin-sexton,,,,17:11,4,9,0.444,1,2,0.5,6,7,0.857,0,1,1,3,1,0,1,2,15,5.0,2025-10-22,1610612766,CHA,17:11,0.5,0.621,0.26,0.214,3.0,18.8,6.3,0.0,0.063,0.03,123.8,114.6,9.2,42.0,0.157
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,1642883,Sion,James,S. James,sion-james,,,,16:37,1,3,0.333,0,1,0.0,0,0,0.0,1,3,4,2,0,1,0,2,2,3.0,2025-10-22,1610612766,CHA,16:37,0.333,0.333,0.071,0.118,0.0,40.0,0.0,0.056,0.167,0.111,151.5,134.3,17.2,33.0,0.049
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,1631217,Moussa,Diabaté,M. Diabaté,moussa-diabaté,,,,21:14,5,7,0.714,0,0,0.0,3,4,0.75,4,5,9,0,1,1,2,3,13,8.0,2025-10-22,1610612766,CHA,21:14,0.714,0.742,0.196,0.0,0.0,0.0,18.2,0.222,0.227,0.225,124.5,103.9,20.6,49.0,0.15
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,1642275,Tidjane,Salaün,T. Salaün,tidjane-salaün,,,,17:09,4,7,0.571,2,3,0.667,0,0,0.0,0,4,4,1,0,0,0,2,10,12.0,2025-10-22,1610612766,CHA,17:09,0.714,0.714,0.152,0.067,0.0,12.5,0.0,0.0,0.211,0.114,135.9,107.9,28.0,39.0,0.134
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,1630544,Tre,Mann,T. Mann,tre-mann,,,,20:39,4,7,0.571,2,3,0.667,2,3,0.667,1,2,3,6,1,0,2,1,12,15.0,2025-10-22,1610612766,CHA,20:39,0.714,0.721,0.189,0.353,3.0,37.5,12.5,0.059,0.087,0.075,132.6,102.2,30.4,46.0,0.154
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,1626192,Pat,Connaughton,P. Connaughton,pat-connaughton,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612766,CHA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,1642862,Liam,McNeeley,L. McNeeley,liam-mcneeley,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612766,CHA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500080,1610612766,Charlotte,Hornets,CHA,hornets,203486,Mason,Plumlee,M. Plumlee,mason-plumlee,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612766,CHA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1629611,Terance,Mann,T. Mann,terance-mann,F,,,19:27,4,6,0.667,2,3,0.667,3,3,1.0,1,0,1,1,1,0,1,4,13,4.0,2025-10-22,1610612751,BKN,19:27,0.833,0.888,0.167,0.063,1.0,11.1,11.1,0.056,0.0,0.026,127.9,124.4,3.5,43.0,0.098
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,,,25:18,5,15,0.333,2,7,0.286,0,2,0.0,1,3,4,5,0,0,0,2,12,-19.0,2025-10-22,1610612751,BKN,25:18,0.4,0.378,0.254,0.294,0.0,23.8,0.0,0.029,0.13,0.07,112.7,150.0,-37.3,55.0,0.05
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1629651,Nic,Claxton,N. Claxton,nic-claxton,C,,,22:59,8,12,0.667,0,1,0.0,1,2,0.5,2,2,4,2,0,0,1,0,17,-11.0,2025-10-22,1610612751,BKN,22:59,0.667,0.66,0.22,0.143,2.0,13.3,6.7,0.067,0.111,0.083,118.0,142.9,-24.9,50.0,0.14
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1630560,Cam,Thomas,C. Thomas,cam-thomas,G,,,24:04,2,9,0.222,0,2,0.0,11,13,0.846,0,1,1,2,0,1,2,2,15,-19.0,2025-10-22,1610612751,BKN,24:04,0.222,0.51,0.279,0.125,1.0,10.5,10.5,0.0,0.042,0.018,101.8,141.5,-39.7,55.0,0.051
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1642879,Ben,Saraf,B. Saraf,ben-saraf,G,,,20:01,2,7,0.286,0,3,0.0,4,6,0.667,1,6,7,4,0,0,0,2,8,-6.0,2025-10-22,1610612751,BKN,20:01,0.286,0.415,0.196,0.222,0.0,28.6,0.0,0.045,0.375,0.184,124.4,140.9,-16.5,45.0,0.092
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1630533,Ziaire,Williams,Z. Williams,ziaire-williams,,,,14:51,0,3,0.0,0,2,0.0,1,2,0.5,1,2,3,1,1,0,0,1,1,-18.0,2025-10-22,1610612751,BKN,14:51,0.0,0.129,0.093,0.111,0.0,20.0,0.0,0.048,0.25,0.103,86.8,134.2,-47.4,38.0,0.008
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1642856,Egor,Dëmin,E. Dëmin,egor-dëmin,,,,22:19,4,6,0.667,4,6,0.667,2,2,1.0,0,5,5,2,1,0,2,3,14,-6.0,2025-10-22,1610612751,BKN,22:19,1.0,1.017,0.155,0.167,1.0,18.2,18.2,0.0,0.238,0.109,102.0,114.0,-12.0,50.0,0.183
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1630549,Day'Ron,Sharpe,D. Sharpe,dayron-sharpe,,,,14:04,6,7,0.857,1,2,0.5,1,2,0.5,1,3,4,0,1,2,5,5,14,-13.0,2025-10-22,1610612751,BKN,14:04,0.929,0.888,0.333,0.0,0.0,0.0,38.5,0.063,0.214,0.133,88.9,121.6,-32.7,36.0,0.132
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1641730,Noah,Clowney,N. Clowney,noah-clowney,,,,20:15,1,6,0.167,1,3,0.333,2,2,1.0,2,2,4,2,0,0,1,2,5,-7.0,2025-10-22,1610612751,BKN,20:15,0.25,0.363,0.157,0.143,2.0,20.0,10.0,0.087,0.105,0.095,106.8,122.7,-15.9,44.0,0.025
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1631213,Tyrese,Martin,T. Martin,tyrese-martin,,,,25:55,2,8,0.25,1,5,0.2,0,0,0.0,3,0,3,5,2,0,3,1,5,0.0,2025-10-22,1610612751,BKN,25:55,0.313,0.313,0.155,0.238,1.67,31.3,18.8,0.111,0.0,0.061,116.4,116.4,0.0,61.0,0.03
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1630592,Jalen,Wilson,J. Wilson,jalen-wilson,,,,14:42,3,5,0.6,2,4,0.5,0,0,0.0,0,0,0,0,0,0,1,1,8,10.0,2025-10-22,1610612751,BKN,14:42,0.8,0.8,0.158,0.0,0.0,0.0,16.7,0.0,0.0,0.0,115.6,87.1,28.5,32.0,0.088
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1642962,Drake,Powell,D. Powell,drake-powell,,,,7:12,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,4,2,-2.0,2025-10-22,1610612751,BKN,7:12,1.0,1.0,0.143,0.0,0.0,0.0,50.0,0.0,0.167,0.111,78.6,86.7,-8.1,14.0,-0.095
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1642849,Nolan,Traore,N. Traore,nolan-traore,,,,8:53,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,1,2,0,0,1,3,-8.0,2025-10-22,1610612751,BKN,8:53,0.5,0.5,0.13,0.25,0.0,25.0,0.0,0.0,0.0,0.0,71.4,121.1,-49.6,21.0,0.09
0022500080,1610612751,Brooklyn,Nets,BKN,nets,1642874,Danny,Wolf,D. Wolf,danny-wolf,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612751,BKN,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500003,1610612752,New York,Knicks,NYK,knicks,1628384,OG,Anunoby,O. Anunoby,og-anunoby,F,,,37:30,9,17,0.529,4,9,0.444,2,4,0.5,2,12,14,2,3,1,4,0,24,10.0,2025-10-22,1610612752,NYK,37:30,0.647,0.64,0.25,0.091,0.5,8.0,16.0,0.057,0.3,0.187,121.0,103.5,17.5,81.0,0.189
0022500003,1610612752,New York,Knicks,NYK,knicks,1626157,Karl-Anthony,Towns,K. Towns,karl-anthony-towns,F,,,30:60,5,12,0.417,1,4,0.25,8,9,0.889,1,10,11,2,0,0,3,4,19,2.0,2025-10-22,1610612752,NYK,30:60,0.458,0.595,0.243,0.105,0.67,10.0,15.0,0.033,0.333,0.183,114.9,108.7,6.2,67.0,0.139
0022500003,1610612752,New York,Knicks,NYK,knicks,1630574,Ariel,Hukporti,A. Hukporti,ariel-hukporti,C,,,17:45,1,2,0.5,0,0,0.0,0,0,0.0,1,4,5,2,0,1,1,3,2,-4.0,2025-10-22,1610612752,NYK,17:45,0.5,0.5,0.073,0.182,2.0,40.0,20.0,0.048,0.25,0.135,100.0,110.8,-10.8,37.0,0.06
0022500003,1610612752,New York,Knicks,NYK,knicks,1628969,Mikal,Bridges,M. Bridges,mikal-bridges,G,,,33:12,6,11,0.545,1,3,0.333,3,3,1.0,1,4,5,6,3,2,0,3,16,1.0,2025-10-22,1610612752,NYK,33:12,0.591,0.649,0.146,0.353,0.0,33.3,0.0,0.029,0.114,0.071,106.5,106.6,-0.1,77.0,0.174
0022500003,1610612752,New York,Knicks,NYK,knicks,1628973,Jalen,Brunson,J. Brunson,jalen-brunson,G,,,34:23,5,18,0.278,1,9,0.111,12,13,0.923,0,4,4,5,0,0,2,3,23,6.0,2025-10-22,1610612752,NYK,34:23,0.306,0.485,0.31,0.25,2.5,16.1,6.5,0.0,0.103,0.055,110.1,102.5,7.6,79.0,0.099
0022500003,1610612752,New York,Knicks,NYK,knicks,1627824,Guerschon,Yabusele,G. Yabusele,guerschon-yabusele,,,,12:02,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,4.0,2025-10-22,1610612752,NYK,12:02,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.077,0.0,0.034,112.5,92.0,20.5,24.0,-0.062
0022500003,1610612752,New York,Knicks,NYK,knicks,1630540,Miles,McBride,M. McBride,miles-mcbride,,,,25:52,4,7,0.571,4,6,0.667,3,4,0.75,1,1,2,1,1,0,2,4,15,17.0,2025-10-22,1610612752,NYK,25:52,0.857,0.856,0.169,0.056,0.5,8.3,16.7,0.042,0.036,0.038,123.0,95.1,27.9,61.0,0.081
0022500003,1610612752,New York,Knicks,NYK,knicks,1641998,Trey,Jemison III,T. Jemison III,trey-jemison-iii,,,,7:41,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,3.0,2025-10-22,1610612752,NYK,7:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.167,0.154,129.4,118.8,10.7,17.0,0.042
0022500003,1610612752,New York,Knicks,NYK,knicks,1629013,Landry,Shamet,L. Shamet,landry-shamet,,,,13:49,2,4,0.5,2,3,0.667,3,3,1.0,0,2,2,1,1,0,1,1,9,-5.0,2025-10-22,1610612752,NYK,13:49,0.75,0.846,0.171,0.143,1.0,14.3,14.3,0.0,0.133,0.063,87.9,103.0,-15.2,33.0,0.2
0022500003,1610612752,New York,Knicks,NYK,knicks,203903,Jordan,Clarkson,J. Clarkson,jordan-clarkson,,,,13:09,2,7,0.286,0,2,0.0,0,0,0.0,1,0,1,1,0,0,0,2,4,4.0,2025-10-22,1610612752,NYK,13:09,0.286,0.286,0.241,0.111,0.0,12.5,0.0,0.071,0.0,0.042,120.8,100.0,20.8,24.0,-0.035
0022500003,1610612752,New York,Knicks,NYK,knicks,1642278,Tyler,Kolek,T. Kolek,tyler-kolek,,,,13:37,3,6,0.5,1,3,0.333,0,0,0.0,0,1,1,2,0,0,0,2,7,2.0,2025-10-22,1610612752,NYK,13:37,0.583,0.583,0.188,0.222,0.0,25.0,0.0,0.0,0.1,0.04,123.1,107.1,15.9,26.0,0.096
0022500003,1610612752,New York,Knicks,NYK,knicks,1642359,Pacôme,Dadiet,P. Dadiet,pacôme-dadiet,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612752,NYK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500003,1610612752,New York,Knicks,NYK,knicks,1642885,Mohamed,Diawara,M. Diawara,mohamed-diawara,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-10-22,1610612752,NYK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022500003,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630596,Evan,Mobley,E. Mobley,evan-mobley,F,,,35:56,8,18,0.444,4,8,0.5,2,5,0.4,0,8,8,3,3,1,3,3,22,0.0,2025-10-22,1610612739,CLE,35:56,0.556,0.545,0.258,0.136,1.0,11.5,11.5,0.0,0.222,0.11,106.1,106.1,0.0,82.0,0.127
0022500003,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1642281,Jaylon,Tyson,J. Tyson,jaylon-tyson,F,,,20:13,2,4,0.5,1,3,0.333,0,0,0.0,1,1,2,1,0,1,2,4,5,-6.0,2025-10-22,1610612739,CLE,20:13,0.625,0.625,0.14,0.071,0.5,14.3,28.6,0.056,0.048,0.051,105.0,117.1,-12.1,40.0,0.0
0022500003,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628386,Jarrett,Allen,J. Allen,jarrett-allen,C,,,28:13,1,4,0.25,0,0,0.0,2,4,0.5,0,4,4,1,2,0,1,0,4,-4.0,2025-10-22,1610612739,CLE,28:13,0.25,0.347,0.106,0.043,1.0,12.5,12.5,0.0,0.148,0.069,104.8,114.8,-10.0,63.0,0.047
0022500003,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1630241,Sam,Merrill,S. Merrill,sam-merrill,G,,,28:22,6,11,0.545,5,10,0.5,2,2,1.0,1,2,3,1,0,0,1,6,19,-1.0,2025-10-22,1610612739,CLE,28:22,0.773,0.8,0.191,0.056,1.0,7.1,7.1,0.032,0.071,0.051,107.8,109.4,-1.6,64.0,0.098
0022500003,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628378,Donovan,Mitchell,D. Mitchell,donovan-mitchell,G,,,35:53,12,25,0.48,2,9,0.222,5,5,1.0,0,2,2,5,2,1,3,2,31,-14.0,2025-10-22,1610612739,CLE,35:53,0.52,0.57,0.357,0.278,1.67,14.3,8.6,0.0,0.065,0.03,101.2,123.1,-21.8,81.0,0.163
0022500003,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1629731,Dean,Wade,D. Wade,dean-wade,,,,28:07,3,3,1.0,3,3,1.0,1,2,0.5,0,2,2,0,1,1,0,4,10,0.0,2025-10-22,1610612739,CLE,28:07,1.5,1.289,0.059,0.0,0.0,0.0,0.0,0.0,0.063,0.033,109.5,106.2,3.4,63.0,0.073
0022500003,1610612739,Cleveland,Cavaliers,CLE,cavaliers,1628366,Lonzo,Ball,L. Ball,lonzo-ball,,,,23:29,1,7,0.143,1,7,0.143,0,0,0.0,1,3,4,6,0,0,4,0,3,-3.0,2025-10-22,1610612739,CLE,23:29,0.214,0.214,0.183,0.333,1.5,35.3,23.5,0.034,0.12,0.074,98.2,107.4,-9.2,56.0,0.029
